Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,
Data,0,hr_zone,name,"HR Zone4",,message_index,"4",,high_bpm,"254",bpm,,,,,,,
Definition,2,power_zone,name,9,,message_index,1,,high_value,1,,,,,,,,
Data,2,power_zone,name,"PWR Zone0",,message_index,"0",,high_value,"112",watts,,,,,,,
Data,2,power_zone,name,"PWR Zone1",,message_index,"1",,high_value,"152",watts,,,,,,,
Data,2,power_zone,name,"PWR Zone2",,message_index,"2",,high_value,"182",watts,,,,,,,
Data,2,power_zone,name,"PWR Zone3",,message_index,"3",,high_value,"212",watts,,,,,,,
Data,2,power_zone,name,"PWR Zone4",,message_index,"4",,high_value,"242",watts,,,,,,,
Data,2,power_zone,name,"PWR Zone5",,message_index,"5",,high_value,"65534",watts,,,,,,,
Definition,4,event,timestamp,1,,data,1,,event,1,,event_type,1,,,,,
Data,4,event,timestamp,"1012175319",s,timer_trigger,"0",,event,"0",,event_type,"0",,,,,
Definition,4,device_info,timestamp,1,,product_name,7,,manufacturer,1,,product,1,,device_index,1,,
Data,4,device_info,timestamp,"1012175319",s,product_name,"FITNESS",,manufacturer,"32",,product,"0",,device_index,"0",,
Definition,4,unknown,unknown,12,,unknown,1,,unknown,1,,,,,,,,
Data,4,unknown,unknown,"FITNESS CB6D",,unknown,"1",,unknown,"0",,,,,,,,
Definition,4,sport,sport,1,,sub_sport,1,,,,,,,,,,,
Data,4,sport,sport,"2",,sub_sport,"0",,,,,,,,,,,
Definition,4,workout,wkt_name,7,,sport,1,,sub_sport,1,,,,,,,,
Data,4,workout,wkt_name,"Cycling",,sport,"2",,sub_sport,"0",,,,,,,,
Definition,4,unknown,unknown,1,,unknown,1,,unknown,1,,,,,,,,
Data,4,unknown,unknown,"200.0",,unknown,"0",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"80.0",,unknown,"1",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"197.0",,unknown,"11",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"22.0",,unknown,"19",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"18.5",,unknown,"20",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"33.0",,unknown,"21",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"22.860000610351562",,unknown,"24",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"0.0",,unknown,"25",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"1.0",,unknown,"26",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"8.0",,unknown,"27",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"-28800.0",,unknown,"30",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"65535.0",,unknown,"33",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"0.0",,unknown,"39",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"0.0",,unknown,"45",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"65535.0",,unknown,"46",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"2.0",,unknown,"50",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"255.0",,unknown,"53",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"0.0",,unknown,"55",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"255.0",,unknown,"69",,unknown,"0",,,,,,,,
Data,4,unknown,unknown,"280.0",,unknown,"71",,unknown,"0",,,,,,,,
Definition,5,record,timestamp,1,,distance,1,,calories,1,,,,,,,,
Data,5,record,timestamp,"1012175319",s,distance,"0.0",m,calories,"0",kcal,,,,,,,
Definition,5,record,timestamp,1,,distance,1,,speed,1,,calories,1,,,,,
Data,5,record,timestamp,"1012175320",s,distance,"0.0",m,speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"0.0",m/s,
Data,5,record,timestamp,"1012175321",s,distance,"0.0",m,speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"0.0",m/s,
Data,5,record,timestamp,"1012175322",s,distance,"0.0",m,speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"0.0",m/s,
Data,5,record,timestamp,"1012175323",s,distance,"0.0",m,speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"0.0",m/s,
Data,5,record,timestamp,"1012175324",s,distance,"0.0",m,speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"0.0",m/s,
Data,5,record,timestamp,"1012175325",s,distance,"0.0",m,speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"0.0",m/s,
Data,5,record,timestamp,"1012175326",s,distance,"0.0",m,speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"0.0",m/s,
Data,5,record,timestamp,"1012175327",s,distance,"0.0",m,speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"0.0",m/s,
Data,5,record,timestamp,"1012175328",s,distance,"2.86",m,speed,"2.923",m/s,calories,"0",kcal,enhanced_speed,"2.923",m/s,
Data,5,record,timestamp,"1012175329",s,distance,"5.71",m,speed,"3.044",m/s,calories,"0",kcal,enhanced_speed,"3.044",m/s,
Data,5,record,timestamp,"1012175330",s,distance,"8.95",m,speed,"3.293",m/s,calories,"0",kcal,enhanced_speed,"3.293",m/s,
Data,5,record,timestamp,"1012175331",s,distance,"14.13",m,speed,"3.919",m/s,calories,"0",kcal,enhanced_speed,"3.919",m/s,
Data,5,record,timestamp,"1012175332",s,distance,"18.44",m,speed,"5.176",m/s,calories,"0",kcal,enhanced_speed,"5.176",m/s,
Data,5,record,timestamp,"1012175333",s,distance,"25.85",m,speed,"6.674",m/s,calories,"0",kcal,enhanced_speed,"6.674",m/s,
Definition,6,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,grade,1,,vertical_speed,1,,calories,1,,gps_accuracy,1,,lat_gps,1,,lon_gps,1,,ascent,1,,
Data,6,record,timestamp,"1012175334",s,position_lat,"446757410",semicircles,position_long,"-1457492695",semicircles,distance,"30.16",m,altitude,"19.799999999999955",m,speed,"6.429",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,gps_accuracy,"5",m,enhanced_altitude,"19.799999999999955",m,enhanced_speed,"6.429",m/s,lat_gps,"446757410",semis,lon_gps,"-1457492695",semis,ascent,"0",m,
Definition,6,record,timestamp,1,,distance,1,,speed,1,,grade,1,,vertical_speed,1,,calories,1,,ascent,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175335",s,distance,"40.1",m,speed,"7.181",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.181",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175336",s,distance,"49.64",m,speed,"8.154",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.154",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175337",s,distance,"55.39",m,speed,"8.661",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.661",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175338",s,distance,"65.54",m,speed,"9.28",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.28",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175339",s,distance,"72.73",m,speed,"10.128",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.128",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175340",s,distance,"87.42",m,speed,"11.146",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"11.146",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175341",s,distance,"99.97",m,speed,"11.465",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"11.465",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175342",s,distance,"108.6",m,speed,"11.126",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"11.126",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175343",s,distance,"122.26",m,speed,"10.478",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.478",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175344",s,distance,"132.86",m,speed,"10.023",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"10.023",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175345",s,distance,"138.61",m,speed,"9.795",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.795",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175346",s,distance,"150.57",m,speed,"9.361",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.361",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175347",s,distance,"156.3",m,speed,"9.115",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"9.115",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175348",s,distance,"168.95",m,speed,"8.78",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.78",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175349",s,distance,"178.15",m,speed,"8.556",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.556",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175350",s,distance,"183.89",m,speed,"8.392",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.392",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175351",s,distance,"193.44",m,speed,"8.03",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"8.03",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175352",s,distance,"197.76",m,speed,"7.812",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.812",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,"1012175353",s,distance,"207.79",m,speed,"7.538",m/s,grade,"0.0",%,vertical_speed,"0.0",m/s,calories,"0",kcal,enhanced_speed,"7.538",m/s,ascent,"0",m,,,,,,,,,,,,,,,,,,,,,,
